Venue,Review ID,review,N/C,Tone,Annotated By,Date,Journal name,ESI,Article title,Review URL
,M20040241.R1,"No further comments, the authors have my points",3,3,Rahul,4/12/2022,Journal of Bone and Mineral Research,Biology and Biochemistry,Smoking Alters Inflammation and Skeletal Stem and Progenitor Cell Activity During Fracture Healing in Mice,https://publons.com/wos-op/review/8698343
,WE-19-0280,Please see the attached file.,3,3,Rahul,4/12/2022,Wind Energy,Engineering,CFD Simulations and Validation of a Wall Roughness Model Applied on a NACA 63<sub>3</sub>-418 Airfoil,https://publons.com/wos-op/review/5872324
,M19080595.R1,The authors have significantly revised the manuscript. It is much easier to understand and the scope and limitations of the two separate post-hoc analyses are clear. The discussion has been expanded significantly and has addressed my comments.,3,4,Rahul,4/12/2022,Journal of Bone and Mineral Research,Biology and Biochemistry,"Red and white blood cell counts are associated with bone marrow adipose tissue, bone density and bone microarchitecture in premenopausal women",https://publons.com/wos-op/review/6143591
,ACP-2020-8786.R2,The manuscript has improved a lot and I therefore recommend the manuscript to be accepted as it is.,3,3,Rahul,4/12/2022,Acta Psychiatrica Scandinavica,Psychiatry and Psychology,The polygenic risk for obsessive-compulsive disorder is associated with the personality trait harm avoidance,https://publons.com/wos-op/review/8804519
,VMS3-2020-Feb-0047.R3,Well done i am happy with the article,3,4,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,Meat condemnation due to parasitic infections in cattle in South-eastern Iran,https://publons.com/wos-op/review/8865722
,VMS3-2020-Apr-0146.R2,"Dear authors,  
  
 thank you for final editing of your manuscript according my suggestions.  
  
 My best regards.",3,5,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,Cryopreservation and its effects on motility and gene expression patterns and fertilizing potential of bovine epididymal sperm,https://publons.com/wos-op/review/8933925
,VMS3-2019-Nov-0294.R2,congratulations,1,5,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,A retrospective study (2007 - 2015) on brucellosis seropositivity in livestock in South Africa,https://publons.com/wos-op/review/9115877
,MEE-20-06-474.R1,"I believe the authors have done a fantastic work addressing all of the comments and concerns highlighted in the first revision. For me, this version is suitable for publication.",3,3,Rahul,4/12/2022,Methods in Ecology and Evolution,Environment and Ecology,actel: Standardised analysis of acoustic telemetry data from animals moving through receiver arrays,https://publons.com/wos-op/review/9240629
,VMS3-2020-Jul-0327,"Comments for the Author are contained in the comment box in the reviewed manuscript.  
 Ensure all corrections are effected.",3,4,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,"Laboratory diagnosis of a new outbreak of acute African swine fever in smallholder pig farms in Jos, Nigeria, in 2019",https://publons.com/wos-op/review/9261321
,VMS3-2020-Apr-0192.R2,"The authors of the manuscript titled ""Brucellosis: prevalence with reference to East African community countries – A rapid review"" considered my comments and addressed them correctly. 
  
 Correction:  
 Line 407 (page 14): put ""melitensis"" in italic.",3,4,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,Brucellosis: prevalence with reference to East African community countries – A rapid review,https://publons.com/wos-op/review/9443008
,M20040285.R1,The paper is now suitable for publication.,3,3,Rahul,4/12/2022,Journal of Bone and Mineral Research,Biology and Biochemistry,"Sevelamer use, vitamin K levels, vascular calcifications and vertebral fractures in hemodialysis patients: results from the VIKI study.",https://publons.com/wos-op/review/9482243
,VMS3-2020-Sep-0433,Reviewer Comments attached,3,3,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,"Coxiellosis in cattle, sheep and goats at selected regions of Nepal",https://publons.com/wos-op/review/9583375
,VMS3-2020-Sep-0403,"This study is ta retrospective analysis and review of eleven-year data on Brucella species and biovars, which shows a wholemap of brucella distribution in SA. This work is valuable to Vet and CDCs. I have some suggestions as follows:1. biotyping test somtimes is unstable, if some strains are atipical. 2. Strains biovars distribution is listed as table 5, it seems more unclear, figure is more clear. 3. Please add some references from China.",4,5,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,Characterisation of Brucella species and biovars in South Africa between 2008-2018 using laboratory diagnostic data,https://publons.com/wos-op/review/9602558
,WE-20-0185.R1,"Dear authors  
  
 Thanks you for addressing my issues in the previous review. Pls see included marked up pdf with a number of small grammatical errors.",3,5,Rahul,4/12/2022,Wind Energy,Engineering,Machine learnt prediction method of droplet erosion damage on wind turbine blades,https://publons.com/wos-op/review/9634933
,VMS3-2020-Sep-0403.R1,"1. we think that a targeted control strategy in conclusion (abstract) is recommended.  
 2.line 14-16, please make clear it:direct or indirect contacted with infected animals is a most common transmission.  
 3. please state the epidemic stitution of animals brucellosis in the regions examined in backgroud is eesential.",4,5,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,Characterisation of Brucella species and biovars in South Africa between 2008-2018 using laboratory diagnostic data,https://publons.com/wos-op/review/9701182
,VMS3-2020-Oct-0481,"Dear authors,  
 The review article needs a lot of improvements in terms of ideas, sections arrangements, as well as language. Please check the attached file.",4,5,Rahul,4/12/2022,Veterinary Medicine and Science,Plant and Animal Science,"Lumpy skin disease, an emerging transboundary viral disease: A review",https://publons.com/wos-op/review/9773171
,ACP-2021-9994.R1,"Thank you for the opportunity to review this interesting paper. It can be accepted to publication; however, in your eFigure 1, in the 'Excluded' box, the text still seems to be cut ('Suicide attempt not recorded in ED or' is what I see in a pdf file and I cannot see what's after 'or'). Please make sure to check it.",3,5,Rahul,4/12/2022,Acta Psychiatrica Scandinavica,Psychiatry and Psychology,Direct costs of hospital care of self-harm: A national register-based cohort study,https://publons.com/wos-op/review/12701009
